"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7816","0",,"False",,,"441",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7852","0",,"False",,,"525",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7888","0",,"False",,,"545",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7928","0",,"False",,,"560",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7968","0",,"False",,,"561",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8004","0",,"False",,,"589",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8044","0",,"False",,,"601",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8080","0",,"False",,,"635",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8116","0",,"False",,,"644",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","437162639360","4669440","0","0","/usr/sbin/distnoted","",,,"0.831525",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8152","0",,"False","10/09/2025 11:53:06 AM",,"682",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437162639360","-924024832","False",,,,"4669440","4669440",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted","00:00:00.3978458","00:00:00.8315250","00:00:00.4336750",,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8192","0",,"False",,,"998",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5836","0",,"False",,,"1136",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4876","0",,"False",,,"1241",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4844","0",,"False",,,"1326",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4820","0",,"False",,,"3283",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"distnoted","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4784","0",,"False",,,"3323",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","distnoted",,,,,
"dmd","1","0","437202386944","6324224","0","0","/usr/libexec/dmd","",,,"0.1926916",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5800","0",,"False","10/09/2025 11:53:08 AM",,"742",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437202386944","-884277248","False",,,,"6324224","6324224",,"System.Diagnostics.ProcessModule (dmd)","0","","True","dmd","00:00:00.0620416","00:00:00.1926916","00:00:00.1306500",,
"Dock","1","0","421687312384","31195136","0","0","/System/Library/CoreServices/Dock.app/Contents/MacOS/Dock","",,,"2.8563416",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4708","0",,"False","10/09/2025 11:53:14 AM",,"835",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421687312384","780517376","False",,,,"31195136","31195136",,"System.Diagnostics.ProcessModule (Dock)","0","","True","Dock","00:00:01.1772666","00:00:02.8563416","00:00:01.6790750",,
"donotdisturbd","1","0","437203779584","12517376","0","0","/System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd","",,,"0.4048458",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4676","0",,"False","10/09/2025 11:53:10 AM",,"760",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437203779584","-882884608","False",,,,"12517376","12517376",,"System.Diagnostics.ProcessModule (donotdisturbd)","0","","True","donotdisturbd","00:00:00.1496750","00:00:00.4048458","00:00:00.2551666",,
"duetexpertd","1","0","437239857152","24002560","0","0","/usr/libexec/duetexpertd","",,,"3.0113",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4644","0",,"False","10/09/2025 11:53:08 AM",,"744",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437239857152","-846807040","False",,,,"24002560","24002560",,"System.Diagnostics.ProcessModule (duetexpertd)","0","","True","duetexpertd","00:00:01.2647916","00:00:03.0113000","00:00:01.7465083",,
"ecosystemanalyticsd","905","0","0","0","0","0","/System/Library/PrivateFrameworks/EcosystemAnalytics.framework/Support/ecosystemanalyticsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4608","0",,"False",,,"905",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"905",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (ecosystemanalyticsd)","0","","True","ecosystemanalyticsd",,,,,
"Electron","1","0","1912292081664","126468096","0","0","/Applications/Visual Studio Code.app/Contents/MacOS/Electron","",,,"3.288725",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4580","0",,"False","10/09/2025 11:54:02 AM",,"1426",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","1912292081664","1031634944","False",,,,"126468096","126468096",,"System.Diagnostics.ProcessModule (Electron)","0","","True","Electron","00:00:00.8632625","00:00:03.2887250","00:00:02.4254583",,
"eligibilityd","427","0","0","0","0","0","/usr/libexec/eligibilityd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5744","0",,"False",,,"427",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"427",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (eligibilityd)","0","","True","eligibilityd",,,,,
"EmojiFunctionRowIM_Extension","971","0","437225619456","14352384","0","0","/System/Library/Input Methods/EmojiFunctionRowIM.app/Contents/PlugIns/EmojiFunctionRowIM_Extension.appex/Contents/MacOS/EmojiFunctionRowIM_Extension","",,,"0.1619791",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5740","0",,"False","10/09/2025 11:53:22 AM",,"971",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"971",,"System.Diagnostics.ProcessThreadCollection","0","437225619456","-861044736","False",,,,"14352384","14352384",,"System.Diagnostics.ProcessModule (EmojiFunctionRowIM_Extension)","0","","True","EmojiFunctionRowIM_Extension","00:00:00.0653375","00:00:00.1619791","00:00:00.0966375",,
"endpointsecurityd","332","0","0","0","0","0","/usr/libexec/endpointsecurityd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4468","0",,"False",,,"332",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"332",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (endpointsecurityd)","0","","True","endpointsecurityd",,,,,
"extensionkitservice","758","0","437173256192","10305536","0","0","/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice","",,,"0.2159291",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4436","0",,"False","10/09/2025 11:53:10 AM",,"758",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"758",,"System.Diagnostics.ProcessThreadCollection","0","437173256192","-913408000","False",,,,"10305536","10305536",,"System.Diagnostics.ProcessModule (extensionkitservice)","0","","True","extensionkitservice","00:00:00.0675125","00:00:00.2159291","00:00:00.1484166",,
"extensionkitservice","891","0","437163376640","4816896","0","0","/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice","",,,"0.0228083",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4404","0",,"False","10/09/2025 11:53:15 AM",,"891",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"891",,"System.Diagnostics.ProcessThreadCollection","0","437163376640","-923287552","False",,,,"4816896","4816896",,"System.Diagnostics.ProcessModule (extensionkitservice)","0","","True","extensionkitservice","00:00:00.0090291","00:00:00.0228083","00:00:00.0137791",,
"extensionkitservice","1346","0","437173157888","7274496","0","0","/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice","",,,"0.6277625",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4384","0",,"False","10/09/2025 11:53:34 AM",,"1346",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1346",,"System.Diagnostics.ProcessThreadCollection","0","437173157888","-913506304","False",,,,"7274496","7274496",,"System.Diagnostics.ProcessModule (extensionkitservice)","0","","True","extensionkitservice","00:00:00.1601541","00:00:00.6277625","00:00:00.4676041",,
"extensionkitservice","1392","0","437163376640","4800512","0","0","/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice","",,,"0.0482708",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5688","0",,"False","10/09/2025 11:53:42 AM",,"1392",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1392",,"System.Diagnostics.ProcessThreadCollection","0","437163376640","-923287552","False",,,,"4800512","4800512",,"System.Diagnostics.ProcessModule (extensionkitservice)","0","","True","extensionkitservice","00:00:00.0189666","00:00:00.0482708","00:00:00.0293041",,
"fairplayd","1129","0","0","0","0","0","/System/Library/PrivateFrameworks/CoreFP.framework/Versions/A/fairplayd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5680","0",,"False",,,"1129",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1129",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (fairplayd)","0","","True","fairplayd",,,,,
"fairplaydeviceidentityd","1019","0","0","0","0","0","/usr/libexec/fairplaydeviceidentityd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5672","0",,"False",,,"1019",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1019",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (fairplaydeviceidentityd)","0","","True","fairplaydeviceidentityd",,,,,
"familycircled","1","0","437199224832","10092544","0","0","/System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled","",,,"0.1265541",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4240","0",,"False","10/09/2025 11:53:13 AM",,"818",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437199224832","-887439360","False",,,,"10092544","10092544",,"System.Diagnostics.ProcessModule (familycircled)","0","","True","familycircled","00:00:00.0434166","00:00:00.1265541","00:00:00.0831375",,
"feedbackd","1","0","437158576128","9895936","0","0","/usr/libexec/feedbackd","",,,"0.0383916",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4208","0",,"False","10/09/2025 11:58:02 AM",,"3790",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437158576128","-928088064","False",,,,"9895936","9895936",,"System.Diagnostics.ProcessModule (feedbackd)","0","","True","feedbackd","00:00:00.0195416","00:00:00.0383916","00:00:00.0188500",,
"filecoordinationd","826","0","0","0","0","0","/usr/sbin/filecoordinationd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4172","0",,"False",,,"826",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"826",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (filecoordinationd)","0","","True","filecoordinationd",,,,,
